battle,battleLabel,date,location
http://www.wikidata.org/entity/Q124378077,Battle of Mrzygłody and Gruszka,,http://www.wikidata.org/entity/Q6930024
http://www.wikidata.org/entity/Q124392588,Battle of the Klöntal,,
http://www.wikidata.org/entity/Q124398909,Battle of Ikovskaya Sloboda,,
http://www.wikidata.org/entity/Q124409567,Battle of the Wichita Village,1858-10-01T00:00:00Z,
http://www.wikidata.org/entity/Q124423844,Battle of Gagra,,http://www.wikidata.org/entity/Q40349
http://www.wikidata.org/entity/Q124424737,Shoshin Operation,,
http://www.wikidata.org/entity/Q124427969,Third War for Lebus,1239-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q124430082,Battle of Calama,0430-05-01T00:00:00Z,http://www.wikidata.org/entity/Q17513228
http://www.wikidata.org/entity/Q124453861,Battle of Ochamchire,1992-10-26T00:00:00Z,http://www.wikidata.org/entity/Q211600
http://www.wikidata.org/entity/Q124466021,Battle of Tangier,1675-09-19T00:00:00Z,http://www.wikidata.org/entity/Q126148
http://www.wikidata.org/entity/Q124466029,Battle of Tangier,1662-05-03T00:00:00Z,http://www.wikidata.org/entity/Q126148
http://www.wikidata.org/entity/Q124466254,Battle of Dobruja,,
http://www.wikidata.org/entity/Q124466274,First Battle of Kitshanga,,
http://www.wikidata.org/entity/Q124474895,Battle of Shalateng,,
http://www.wikidata.org/entity/Q124477695,Battle of Gijzenzele,1940-05-23T00:00:00Z,http://www.wikidata.org/entity/Q842477
http://www.wikidata.org/entity/Q124477713,Battle of Wijnhuize,1944-09-03T00:00:00Z,
http://www.wikidata.org/entity/Q124486006,German-Soviet air war 22 June 1941,1941-06-22T00:00:00Z,http://www.wikidata.org/entity/Q15180
http://www.wikidata.org/entity/Q124504970,Battle of Suggs,1892-06-17T00:00:00Z,
http://www.wikidata.org/entity/Q124513678,Battle of Los Robles,1630-05-14T00:00:00Z,http://www.wikidata.org/entity/Q3646562
http://www.wikidata.org/entity/Q124518380,Second Battle of Kitshanga,,
http://www.wikidata.org/entity/Q124528264,Battle of Forano,1805-11-02T00:00:00Z,http://www.wikidata.org/entity/Q224136
http://www.wikidata.org/entity/Q124528424,Battle of Broxton Bridge,1865-02-02T00:00:00Z,
http://www.wikidata.org/entity/Q124540640,Battle of Tafilah,1918-01-25T00:00:00Z,http://www.wikidata.org/entity/Q2550996
http://www.wikidata.org/entity/Q124570895,Battle of Banias,1179-04-17T00:00:00Z,http://www.wikidata.org/entity/Q606295
http://www.wikidata.org/entity/Q124613656,Sabotage at RAF Akrotiri,1957-11-01T00:00:00Z,http://www.wikidata.org/entity/Q185632
http://www.wikidata.org/entity/Q124618149,Battle of Soriano,1497-02-02T00:00:00Z,http://www.wikidata.org/entity/Q177728
http://www.wikidata.org/entity/Q124619340,Battle of Dodota,1883-12-01T00:00:00Z,http://www.wikidata.org/entity/Q3033675
http://www.wikidata.org/entity/Q124639364,Battle of Namacurra,,
http://www.wikidata.org/entity/Q124639418,Battle of Zhmerynka,,
http://www.wikidata.org/entity/Q124646655,Recapture of Fort Vaux,1916-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q124650771,Battle of Carrizo,1861-05-22T00:00:00Z,http://www.wikidata.org/entity/Q109298
http://www.wikidata.org/entity/Q124655615,Battle of Hartbeesfontein,1901-02-17T00:00:00Z,
http://www.wikidata.org/entity/Q124657108,Battle of Pashka,,
http://www.wikidata.org/entity/Q124663352,Battle of Thi Nai,,
http://www.wikidata.org/entity/Q124668871,Battle of Trialeti,1110-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q124693319,Battle of Dholpur,,
http://www.wikidata.org/entity/Q124693408,Attack on Paris,,http://www.wikidata.org/entity/Q90
http://www.wikidata.org/entity/Q124707209,Battle of Xuzhou,1916-01-01T00:00:00Z,http://www.wikidata.org/entity/Q57719
http://www.wikidata.org/entity/Q124707766,Battle of Salford Bridge,1921-01-23T00:00:00Z,http://www.wikidata.org/entity/Q2577934
http://www.wikidata.org/entity/Q124710992,Battle of the Tendra Spit,,http://www.wikidata.org/entity/Q4454640
http://www.wikidata.org/entity/Q124714173,Capture of Ramla,0970-05-29T00:00:00Z,http://www.wikidata.org/entity/Q221447
http://www.wikidata.org/entity/Q124714225,Battle of Placentia,-0216-01-01T00:00:00Z,http://www.wikidata.org/entity/Q13329
http://www.wikidata.org/entity/Q124720009,Defense of Smorgon,,
http://www.wikidata.org/entity/Q124721242,Battle of Grindon,1558-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q124731761,Q124731761,,
http://www.wikidata.org/entity/Q124736376,Battle of Djibo,2023-11-26T00:00:00Z,http://www.wikidata.org/entity/Q16629473
http://www.wikidata.org/entity/Q124736387,Battle of Tin-Akoff,2023-02-20T00:00:00Z,http://www.wikidata.org/entity/Q16680219
http://www.wikidata.org/entity/Q124736389,Tin-Ediar attack,2023-02-17T00:00:00Z,
http://www.wikidata.org/entity/Q124747787,Battle of Stompaki,,http://www.wikidata.org/entity/Q23307942
http://www.wikidata.org/entity/Q124749327,Battle of Raft Swamp,1781-10-15T00:00:00Z,
http://www.wikidata.org/entity/Q124749655,Battle of Lysianka,,
http://www.wikidata.org/entity/Q124750905,Orreaga Riot,0812-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1305618
http://www.wikidata.org/entity/Q124753173,Capture of Touggourt (1871),,
http://www.wikidata.org/entity/Q124767975,Q124767975,,http://www.wikidata.org/entity/Q2462929
http://www.wikidata.org/entity/Q124769632,Q124769632,,http://www.wikidata.org/entity/Q1127439
http://www.wikidata.org/entity/Q124771188,Q124771188,1876-05-02T00:00:00Z,http://www.wikidata.org/entity/Q251439
http://www.wikidata.org/entity/Q124790054,Battle of Kopatkevitsa,,
http://www.wikidata.org/entity/Q124790799,Attack on Taoussa,2023-10-04T00:00:00Z,
http://www.wikidata.org/entity/Q124790800,Attack on Takanamat,,
http://www.wikidata.org/entity/Q124791005,Battles of the Belgian Revolution,,
http://www.wikidata.org/entity/Q124801088,Battle of Mehadia,1788-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q124806122,Second Battle of Doliana,1825-07-21T00:00:00Z,http://www.wikidata.org/entity/Q12872300
http://www.wikidata.org/entity/Q124806328,Q124806328,,
http://www.wikidata.org/entity/Q124810514,Battle of Buzludzha,1868-07-18T00:00:00Z,
http://www.wikidata.org/entity/Q124810565,Battle of Karaisen,1868-07-06T00:00:00Z,http://www.wikidata.org/entity/Q1077199
http://www.wikidata.org/entity/Q124810591,Battle of Karapanova Koria,1868-07-07T00:00:00Z,
http://www.wikidata.org/entity/Q124810638,Battle of Sara Yar,1868-07-06T00:00:00Z,http://www.wikidata.org/entity/Q4494552
http://www.wikidata.org/entity/Q124812351,Defense of Gumra,1807-01-01T00:00:00Z,http://www.wikidata.org/entity/Q199500
http://www.wikidata.org/entity/Q124812721,Belovski Raid,1876-04-27T00:00:00Z,http://www.wikidata.org/entity/Q407705
http://www.wikidata.org/entity/Q124812832,Battle of Mount Okolchitsa,1876-05-20T00:00:00Z,http://www.wikidata.org/entity/Q3321997
http://www.wikidata.org/entity/Q124812864,Battle of Milin Kamak,1876-05-18T00:00:00Z,http://www.wikidata.org/entity/Q12286740
http://www.wikidata.org/entity/Q124812965,Battle of Lomtsi,1876-05-25T00:00:00Z,http://www.wikidata.org/entity/Q2017537
http://www.wikidata.org/entity/Q124815702,Battle of Vishovgrad,1868-07-08T00:00:00Z,http://www.wikidata.org/entity/Q1076739
http://www.wikidata.org/entity/Q124818173,Battle of La Haye-du-Puits,,
http://www.wikidata.org/entity/Q124818226,Battle of Grimstad Bay,1811-03-16T00:00:00Z,
http://www.wikidata.org/entity/Q124827387,Q124827387,1868-07-09T00:00:00Z,http://www.wikidata.org/entity/Q1076739
http://www.wikidata.org/entity/Q124830288,Battle of Ouled Bouachra,,
http://www.wikidata.org/entity/Q124842740,Battles of Usedom,,
http://www.wikidata.org/entity/Q124842767,Battle of Melrose,1378-01-01T00:00:00Z,http://www.wikidata.org/entity/Q632993
http://www.wikidata.org/entity/Q124850667,Liberation of Mayenne,,
http://www.wikidata.org/entity/Q124850683,Liberation of Limoges,,
http://www.wikidata.org/entity/Q124879731,Battle of Hulu Mountain,1264-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q124881109,Battle of Antemnae,,
http://www.wikidata.org/entity/Q124881688,Battle of al-Jassora,1280-06-23T00:00:00Z,http://www.wikidata.org/entity/Q23792
http://www.wikidata.org/entity/Q124881814,Battle of Ilorin,1835-01-01T00:00:00Z,http://www.wikidata.org/entity/Q587085
http://www.wikidata.org/entity/Q124881833,Battle of Pamo,,
http://www.wikidata.org/entity/Q124936643,Battle of Gwalior,,
http://www.wikidata.org/entity/Q124958496,Battle of Abraq,0632-08-01T00:00:00Z,
http://www.wikidata.org/entity/Q124958527,Battle of Yzeron,1158-01-01T00:00:00Z,http://www.wikidata.org/entity/Q589949
http://www.wikidata.org/entity/Q124959658,Battle of Machgara,1982-06-10T00:00:00Z,http://www.wikidata.org/entity/Q915819
http://www.wikidata.org/entity/Q124966509,Q124966509,,
http://www.wikidata.org/entity/Q124966510,Q124966510,,
http://www.wikidata.org/entity/Q124966511,Q124966511,,
http://www.wikidata.org/entity/Q124966512,Q124966512,,
http://www.wikidata.org/entity/Q124966513,Q124966513,,
http://www.wikidata.org/entity/Q124966514,Q124966514,,
http://www.wikidata.org/entity/Q124966515,Q124966515,,
http://www.wikidata.org/entity/Q124966516,Q124966516,,
http://www.wikidata.org/entity/Q124966517,Q124966517,,
http://www.wikidata.org/entity/Q124966518,Q124966518,,
http://www.wikidata.org/entity/Q124966519,Q124966519,,
http://www.wikidata.org/entity/Q124966520,Q124966520,,
http://www.wikidata.org/entity/Q124966521,Q124966521,,
http://www.wikidata.org/entity/Q124966522,Q124966522,,
http://www.wikidata.org/entity/Q124966523,Q124966523,,
http://www.wikidata.org/entity/Q124966524,Q124966524,,
http://www.wikidata.org/entity/Q124966526,Q124966526,,
http://www.wikidata.org/entity/Q124966528,Q124966528,,
http://www.wikidata.org/entity/Q124966529,Q124966529,,
http://www.wikidata.org/entity/Q124966530,Q124966530,,
http://www.wikidata.org/entity/Q124966531,Crossing the Gulf of Bothnia,,
http://www.wikidata.org/entity/Q124966533,Q124966533,,
http://www.wikidata.org/entity/Q124966534,Battle of Bucharest (1771),1771-10-20T00:00:00Z,
http://www.wikidata.org/entity/Q124966536,Q124966536,,
http://www.wikidata.org/entity/Q124966538,Q124966538,,
http://www.wikidata.org/entity/Q124966540,Q124966540,,
http://www.wikidata.org/entity/Q124966541,Q124966541,,
http://www.wikidata.org/entity/Q124966542,Battle of Makanchi,1918-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q124966543,Q124966543,,
http://www.wikidata.org/entity/Q124966544,Q124966544,,
http://www.wikidata.org/entity/Q124966545,Battle of Comana Monastery,,
http://www.wikidata.org/entity/Q124966546,Q124966546,,
http://www.wikidata.org/entity/Q124966548,Q124966548,,
http://www.wikidata.org/entity/Q124966549,Q124966549,,
http://www.wikidata.org/entity/Q124966550,Q124966550,,
http://www.wikidata.org/entity/Q124966551,Q124966551,,
http://www.wikidata.org/entity/Q124966552,Storming of Varna (1773),,
http://www.wikidata.org/entity/Q124966553,Battle of Karasu,,
http://www.wikidata.org/entity/Q124966554,Q124966554,,
http://www.wikidata.org/entity/Q124966555,Q124966555,,
http://www.wikidata.org/entity/Q124966556,Q124966556,,
http://www.wikidata.org/entity/Q124966557,Q124966557,,
http://www.wikidata.org/entity/Q124966559,Q124966559,,
http://www.wikidata.org/entity/Q124966560,Q124966560,,
http://www.wikidata.org/entity/Q124966561,Q124966561,,
http://www.wikidata.org/entity/Q124966562,Q124966562,,
http://www.wikidata.org/entity/Q124966563,Q124966563,,
http://www.wikidata.org/entity/Q124966564,Q124966564,,
http://www.wikidata.org/entity/Q124966565,Q124966565,,
http://www.wikidata.org/entity/Q124966566,Q124966566,,
http://www.wikidata.org/entity/Q124966567,Q124966567,,
http://www.wikidata.org/entity/Q124966568,Q124966568,,
http://www.wikidata.org/entity/Q124966569,Battle of Galatsi,,
http://www.wikidata.org/entity/Q124966570,Q124966570,,
http://www.wikidata.org/entity/Q124966571,Battle of Calafat,,
http://www.wikidata.org/entity/Q124966572,Q124966572,,
http://www.wikidata.org/entity/Q124966573,Q124966573,,
http://www.wikidata.org/entity/Q124966574,Q124966574,,
http://www.wikidata.org/entity/Q124966576,Q124966576,,
http://www.wikidata.org/entity/Q124966577,Q124966577,,
http://www.wikidata.org/entity/Q124966582,Q124966582,,
http://www.wikidata.org/entity/Q124966583,March on Baku,,
http://www.wikidata.org/entity/Q124966584,Q124966584,,
http://www.wikidata.org/entity/Q124966586,Q124966586,,
http://www.wikidata.org/entity/Q124966587,Q124966587,,
http://www.wikidata.org/entity/Q124966588,Q124966588,,
http://www.wikidata.org/entity/Q124966590,Q124966590,,
http://www.wikidata.org/entity/Q124966591,Q124966591,,
http://www.wikidata.org/entity/Q124966592,Q124966592,,
http://www.wikidata.org/entity/Q124966593,Q124966593,,
http://www.wikidata.org/entity/Q124966595,Q124966595,,
http://www.wikidata.org/entity/Q124966596,Q124966596,,
http://www.wikidata.org/entity/Q124966597,Q124966597,,
http://www.wikidata.org/entity/Q124966598,Q124966598,,
http://www.wikidata.org/entity/Q124966599,Q124966599,,
http://www.wikidata.org/entity/Q124966600,Q124966600,,
http://www.wikidata.org/entity/Q124966601,Q124966601,,
http://www.wikidata.org/entity/Q124966602,Q124966602,,
http://www.wikidata.org/entity/Q124966604,Q124966604,,
http://www.wikidata.org/entity/Q124966605,Storming of Akhalkalaki,,
http://www.wikidata.org/entity/Q124966606,Q124966606,,
http://www.wikidata.org/entity/Q124966607,Q124966607,,
http://www.wikidata.org/entity/Q124966608,Q124966608,,
http://www.wikidata.org/entity/Q124966609,Q124966609,,
http://www.wikidata.org/entity/Q124966610,Fighting on the Osma River,,
http://www.wikidata.org/entity/Q124966611,Q124966611,,
http://www.wikidata.org/entity/Q124966612,Battle of Romanov,,
http://www.wikidata.org/entity/Q124966614,First assault on Vilna,,
http://www.wikidata.org/entity/Q124966615,Battle of Saratovka and Antonovka,1918-10-29T00:00:00Z,http://www.wikidata.org/entity/Q4227185
http://www.wikidata.org/entity/Q124966615,Battle of Saratovka and Antonovka,1918-10-29T00:00:00Z,http://www.wikidata.org/entity/Q7273154
http://www.wikidata.org/entity/Q124966616,Battle of Vyshnevo,,
http://www.wikidata.org/entity/Q132083230,Q132083230,,
http://www.wikidata.org/entity/Q132129911,Q132129911,,
http://www.wikidata.org/entity/Q132132650,Battle of Moclín,1485-09-11T00:00:00Z,http://www.wikidata.org/entity/Q593637
http://www.wikidata.org/entity/Q132132723,Battle of Scalelle,1358-08-01T00:00:00Z,http://www.wikidata.org/entity/Q82759
http://www.wikidata.org/entity/Q132133474,Battle of Mława,1945-01-01T00:00:00Z,http://www.wikidata.org/entity/Q983868
http://www.wikidata.org/entity/Q132156619,Battle of Amara,,
http://www.wikidata.org/entity/Q132157547,Battle of La Ladera (1812),,http://www.wikidata.org/entity/Q335135
http://www.wikidata.org/entity/Q132157606,Battle of Kowno,,
http://www.wikidata.org/entity/Q132160485,Q132160485,,http://www.wikidata.org/entity/Q14179
http://www.wikidata.org/entity/Q132181302,Battle of Hill 187,,
http://www.wikidata.org/entity/Q132188392,Battle of Quinto,,http://www.wikidata.org/entity/Q1752280
http://www.wikidata.org/entity/Q132200611,Battle of Jiidali,2025-01-11T00:00:00Z,http://www.wikidata.org/entity/Q107133178
http://www.wikidata.org/entity/Q132200616,2024 Buhodle clashes,,http://www.wikidata.org/entity/Q4100542
http://www.wikidata.org/entity/Q132200674,Battle of Mers-el-Fahm,1603-01-01T00:00:00Z,http://www.wikidata.org/entity/Q209443
http://www.wikidata.org/entity/Q132200696,Battle of Erigavo,,http://www.wikidata.org/entity/Q1017183
http://www.wikidata.org/entity/Q132235389,Battle of Dhabansaar,2023-05-16T00:00:00Z,http://www.wikidata.org/entity/Q848864
http://www.wikidata.org/entity/Q132235419,Battle of Konarpara Refugee Camp,,
http://www.wikidata.org/entity/Q132254941,Battle of Sunc River,,
http://www.wikidata.org/entity/Q132354005,Battle of Paramakudi,,
http://www.wikidata.org/entity/Q132398430,Siege of Vinnytsia,,
http://www.wikidata.org/entity/Q132398431,Battle of Rzeczyca,,
http://www.wikidata.org/entity/Q132443740,Q132443740,1808-02-28T00:00:00Z,
http://www.wikidata.org/entity/Q132451680,Battle of Bhamo,,
http://www.wikidata.org/entity/Q132451925,Battle of Jaghatu,1336-01-01T00:00:00Z,http://www.wikidata.org/entity/Q7516332
http://www.wikidata.org/entity/Q132451985,Battle of Dorsum Crup,,
http://www.wikidata.org/entity/Q132477203,Battle of Zeila,1410-01-01T00:00:00Z,http://www.wikidata.org/entity/Q157800
http://www.wikidata.org/entity/Q132488359,Battle of Ray,1059-07-29T00:00:00Z,http://www.wikidata.org/entity/Q636188
http://www.wikidata.org/entity/Q132488359,Battle of Ray,1059-08-09T00:00:00Z,http://www.wikidata.org/entity/Q636188
http://www.wikidata.org/entity/Q132528570,Battle of Kirkuk,2003-04-10T00:00:00Z,
http://www.wikidata.org/entity/Q132528606,Battle of Szeged,1552-02-01T00:00:00Z,http://www.wikidata.org/entity/Q81581
http://www.wikidata.org/entity/Q132528606,Battle of Szeged,1552-03-11T00:00:00Z,http://www.wikidata.org/entity/Q81581
http://www.wikidata.org/entity/Q132528607,Battle of Beirut,1126-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3820
http://www.wikidata.org/entity/Q132528609,Battle of Laodicea,1147-11-23T00:00:00Z,http://www.wikidata.org/entity/Q849709
http://www.wikidata.org/entity/Q132528610,Battle of Ostrovica,,http://www.wikidata.org/entity/Q3357435
http://www.wikidata.org/entity/Q132528615,Battle of Veliko Gradište,,
http://www.wikidata.org/entity/Q132528817,Battle of Campo da Matanza,0795-01-01T00:00:00Z,http://www.wikidata.org/entity/Q20547924
http://www.wikidata.org/entity/Q132528817,Battle of Campo da Matanza,0813-01-01T00:00:00Z,http://www.wikidata.org/entity/Q20547924
http://www.wikidata.org/entity/Q132530033,Capture of Castelo Real,1510-11-01T00:00:00Z,http://www.wikidata.org/entity/Q4350941
http://www.wikidata.org/entity/Q132531885,Battle of Bleadon,1068-01-01T00:00:00Z,http://www.wikidata.org/entity/Q2458518
http://www.wikidata.org/entity/Q132617037,Battle of Iași (1717),1717-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q132643220,Battle of Colpayo,1816-09-15T00:00:00Z,http://www.wikidata.org/entity/Q44764
http://www.wikidata.org/entity/Q132650668,Battle of Dvin,1045-01-01T00:00:00Z,http://www.wikidata.org/entity/Q429059
http://www.wikidata.org/entity/Q132674532,Battle of Aceh,,
http://www.wikidata.org/entity/Q132675250,Battle of Herat,1270-07-29T00:00:00Z,http://www.wikidata.org/entity/Q2634612
http://www.wikidata.org/entity/Q132675271,Sack of Turku,,
http://www.wikidata.org/entity/Q132690167,Q132690167,,
http://www.wikidata.org/entity/Q132690180,Q132690180,,
http://www.wikidata.org/entity/Q132690210,Q132690210,,
http://www.wikidata.org/entity/Q132690271,Q132690271,,
http://www.wikidata.org/entity/Q132690290,Q132690290,,
http://www.wikidata.org/entity/Q132717424,Battle of Kashar,,
http://www.wikidata.org/entity/Q132717580,2025 Bijapur clash,2025-02-09T00:00:00Z,http://www.wikidata.org/entity/Q1427976
http://www.wikidata.org/entity/Q132745830,Battle of Hart's Mill,,
http://www.wikidata.org/entity/Q132745863,Battle of Ratanpur,,
http://www.wikidata.org/entity/Q132745940,Battle of Teberda,,
http://www.wikidata.org/entity/Q132746077,Battle of Malerkotla,,
http://www.wikidata.org/entity/Q132746200,Battle of Berestechko,,
http://www.wikidata.org/entity/Q132760649,Battle of Credit Island,,http://www.wikidata.org/entity/Q5183725
http://www.wikidata.org/entity/Q132775544,Battle of Ali Masjid,,
http://www.wikidata.org/entity/Q132775559,Battle of Mepali Camp,,
http://www.wikidata.org/entity/Q132778241,Q132778241,1804-05-16T00:00:00Z,
http://www.wikidata.org/entity/Q132778242,Q132778242,,http://www.wikidata.org/entity/Q531030
http://www.wikidata.org/entity/Q132798282,Battle of Chalandritsa,,
http://www.wikidata.org/entity/Q132820720,Battle of Tupraq Qaleh,1821-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1521344
http://www.wikidata.org/entity/Q132821244,Battle of Morinda,,
http://www.wikidata.org/entity/Q132861236,Battle of Laba River,,
http://www.wikidata.org/entity/Q132870033,Hussite attack on Malá Strana,1419-11-13T00:00:00Z,http://www.wikidata.org/entity/Q753289
http://www.wikidata.org/entity/Q132910553,Battle of Karakal,,
http://www.wikidata.org/entity/Q133043220,Q133043220,1631-07-01T00:00:00Z,
http://www.wikidata.org/entity/Q133090964,Danish attack on Åland,,
http://www.wikidata.org/entity/Q133091178,Capture of Sawran,,
http://www.wikidata.org/entity/Q133092642,Battle of Vannarapannai,1619-01-01T00:00:00Z,http://www.wikidata.org/entity/Q7915103
http://www.wikidata.org/entity/Q133094050,Battle of Tashkent,,
http://www.wikidata.org/entity/Q133094195,Battle of Sukha Dorogva River,1219-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q133094462,Battle of Vedalai,1549-01-01T00:00:00Z,http://www.wikidata.org/entity/Q7917903
http://www.wikidata.org/entity/Q133098217,Q133098217,1569-11-09T00:00:00Z,http://www.wikidata.org/entity/Q766139
http://www.wikidata.org/entity/Q133155180,Battle of Ochakov,,
http://www.wikidata.org/entity/Q133189963,Battle of Amritsar,1767-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q133190142,Attack on Stockholm,,
http://www.wikidata.org/entity/Q133236445,Battle of Sciara Sciat,,
http://www.wikidata.org/entity/Q133236779,Battle of Gokul,,
http://www.wikidata.org/entity/Q133236850,Battle of Punnaikayal,1553-01-01T00:00:00Z,http://www.wikidata.org/entity/Q7260453
http://www.wikidata.org/entity/Q133251932,Action at Nineveh,,
http://www.wikidata.org/entity/Q133253153,Q133253153,1973-10-06T00:00:00Z,http://www.wikidata.org/entity/Q23945501
http://www.wikidata.org/entity/Q133255302,Q133255302,1891-01-01T00:00:00Z,http://www.wikidata.org/entity/Q11926190
http://www.wikidata.org/entity/Q133255302,Q133255302,1891-01-01T00:00:00Z,http://www.wikidata.org/entity/Q97293021
http://www.wikidata.org/entity/Q133258497,Battles of Nabróż,,http://www.wikidata.org/entity/Q6957024
http://www.wikidata.org/entity/Q133259015,Battle of Shamli,,
http://www.wikidata.org/entity/Q133270104,Battle of Oramar,1917-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1022238
http://www.wikidata.org/entity/Q133271511,Battle of Mecca,1806-01-01T00:00:00Z,http://www.wikidata.org/entity/Q234167
http://www.wikidata.org/entity/Q133271803,Q133271803,,
http://www.wikidata.org/entity/Q133278595,Battle of Sofia valley,,
http://www.wikidata.org/entity/Q133278740,Battle of Kasur,,
http://www.wikidata.org/entity/Q133281257,Tijarafe–Aceró battle,1500-01-01T00:00:00Z,http://www.wikidata.org/entity/Q65162298
http://www.wikidata.org/entity/Q133284094,Battle of Jebel Moya,,http://www.wikidata.org/entity/Q55640121
http://www.wikidata.org/entity/Q133284156,Battle of Jawornik Ruski,1946-07-24T00:00:00Z,http://www.wikidata.org/entity/Q2092213
http://www.wikidata.org/entity/Q133284775,Kavanjina Ambush,1992-08-09T00:00:00Z,
http://www.wikidata.org/entity/Q133286997,Battle of Fort Vredeburg,1825-06-01T00:00:00Z,http://www.wikidata.org/entity/Q2551916
http://www.wikidata.org/entity/Q133287944,Attack on Selarong,,http://www.wikidata.org/entity/Q7343030
http://www.wikidata.org/entity/Q133289540,Battle of Moczulanka,1943-11-16T00:00:00Z,http://www.wikidata.org/entity/Q4305244
http://www.wikidata.org/entity/Q113144550,Battle of Turkey Springs,,
http://www.wikidata.org/entity/Q113145951,Q113145951,,
http://www.wikidata.org/entity/Q113146069,Q113146069,,
http://www.wikidata.org/entity/Q113146079,Q113146079,1164-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q113159052,Battle of Henderson's Hill,,
http://www.wikidata.org/entity/Q113203801,Battle of Belgrade,1717-08-16T00:00:00Z,http://www.wikidata.org/entity/Q3711
http://www.wikidata.org/entity/Q113239692,Battle of Eiunna Bridge,1940-04-26T00:00:00Z,http://www.wikidata.org/entity/Q17769363
http://www.wikidata.org/entity/Q113249598,Battle of Sarahs,1855-03-01T00:00:00Z,
http://www.wikidata.org/entity/Q113256568,Assault on Germenchuk,1832-08-23T00:00:00Z,http://www.wikidata.org/entity/Q4137310
http://www.wikidata.org/entity/Q113259340,Q113259340,,
http://www.wikidata.org/entity/Q113318170,Battle of La Bolsa,,
http://www.wikidata.org/entity/Q113349849,Battle of Barbados,1665-04-29T00:00:00Z,http://www.wikidata.org/entity/Q244
http://www.wikidata.org/entity/Q113409402,Battle of Radovychi,,http://www.wikidata.org/entity/Q4387784
http://www.wikidata.org/entity/Q113409648,Battle of Sayan Mountains,,
http://www.wikidata.org/entity/Q113410215,Battle of Opšrūtai,1947-11-16T00:00:00Z,http://www.wikidata.org/entity/Q13194002
http://www.wikidata.org/entity/Q113410690,Battle of Goyty,1919-03-07T00:00:00Z,http://www.wikidata.org/entity/Q4141272
http://www.wikidata.org/entity/Q113411070,Q113411070,1304-06-16T00:00:00Z,
http://www.wikidata.org/entity/Q113411524,Battle of Argvani,1839-05-31T00:00:00Z,
http://www.wikidata.org/entity/Q113411615,Battle of the Mogza River,,
http://www.wikidata.org/entity/Q113411722,Q113411722,1742-10-01T00:00:00Z,http://www.wikidata.org/entity/Q4208960
http://www.wikidata.org/entity/Q113411772,Battle of Bashly,,http://www.wikidata.org/entity/Q4080203
http://www.wikidata.org/entity/Q113412231,Battle of Tamishi,,http://www.wikidata.org/entity/Q621888
http://www.wikidata.org/entity/Q113450644,Battles of Çapakçur,1916-01-01T00:00:00Z,http://www.wikidata.org/entity/Q208472
http://www.wikidata.org/entity/Q113464193,Battle of Soledar,2020-01-01T00:00:00Z,http://www.wikidata.org/entity/Q2399843
http://www.wikidata.org/entity/Q113464193,Battle of Soledar,2020-01-01T00:00:00Z,http://www.wikidata.org/entity/Q4237920
http://www.wikidata.org/entity/Q113464193,Battle of Soledar,2020-01-01T00:00:00Z,http://www.wikidata.org/entity/Q4367424
http://www.wikidata.org/entity/Q113468238,Battle of Arroyo Bermejo,1863-09-29T00:00:00Z,http://www.wikidata.org/entity/Q5292861
http://www.wikidata.org/entity/Q113503186,Bahía Battle,1902-10-11T00:00:00Z,http://www.wikidata.org/entity/Q34995
http://www.wikidata.org/entity/Q113514678,Battle of Leveste,1373-08-02T00:00:00Z,
http://www.wikidata.org/entity/Q113518844,Battle of Tell Hamis and Tell Brak,,
http://www.wikidata.org/entity/Q113549056,Battle of al-Atharib,1130-01-01T00:00:00Z,http://www.wikidata.org/entity/Q4118953
http://www.wikidata.org/entity/Q113549426,Second Siege of Chiayi City Wall,,http://www.wikidata.org/entity/Q140631
http://www.wikidata.org/entity/Q113549426,Second Siege of Chiayi City Wall,,http://www.wikidata.org/entity/Q166977
http://www.wikidata.org/entity/Q113549426,Second Siege of Chiayi City Wall,,http://www.wikidata.org/entity/Q249995
http://www.wikidata.org/entity/Q113549426,Second Siege of Chiayi City Wall,,http://www.wikidata.org/entity/Q706732
http://www.wikidata.org/entity/Q113549426,Second Siege of Chiayi City Wall,,http://www.wikidata.org/entity/Q708224
http://www.wikidata.org/entity/Q113549426,Second Siege of Chiayi City Wall,,http://www.wikidata.org/entity/Q709000
http://www.wikidata.org/entity/Q113549426,Second Siege of Chiayi City Wall,,http://www.wikidata.org/entity/Q709025
http://www.wikidata.org/entity/Q113549426,Second Siege of Chiayi City Wall,,http://www.wikidata.org/entity/Q715873
